"PHYSICALID","the_geom","ST_WIDTH","SHAPE_Leng","start_lon","start_lat","end_lon","end_lat","start_ID","end_ID"
136663,"LINESTRING (-73.92043315900298 40.795832629426286, -73.92033142293057 40.79591611912367, -73.92003810831453 40.79617131426491, -73.91984560080478 40.796353242379574, -73.91974313669414 40.79646428974616, -73.91968141652522 40.796537918052294, -73.9196646353616 40.7965684019386, -73.91965147409667 40.79658896449984)",38,351.555110331,-73.920433159003,40.7958326294263,-73.9196514740967,40.7965889644998,"-73.92043 40.79583","-73.91965 40.79659"
16583,"LINESTRING (-73.99694730386304 40.71207168683073, -73.99436069376189 40.71230834232324)",34,722.251140199,-73.996947303863,40.7120716868307,-73.9943606937619,40.7123083423232,"-73.99695 40.71207","-73.99436 40.71231"
97489,"LINESTRING (-74.02197060001866 40.685901620139134, -74.02271062489267 40.685405338099415)",20,273.523748116,-74.0219706000187,40.6859016201391,-74.0227106248927,40.6854053380994,"-74.02197 40.6859","-74.02271 40.68541"
4130,"LINESTRING (-73.97404406607971 40.747295227514826, -73.97319260014314 40.746940548263574)",40,268.998594606,-73.9740440660797,40.7472952275148,-73.9731926001431,40.7469405482636,"-73.97404 40.7473","-73.97319 40.74694"
139303,"LINESTRING (-73.95222831905515 40.81231588432414, -73.9518230384008 40.812867919235664)",30,230.298826892,-73.9522283190552,40.8123158843241,-73.9518230384008,40.8128679192357,"-73.95223 40.81232","-73.95182 40.81287"
89952,"LINESTRING (-73.94860467733207 40.78905508967589, -73.94700239162768 40.78838239210434)",30,506.882649626,-73.9486046773321,40.7890550896759,-73.9470023916277,40.7883823921043,"-73.9486 40.78906","-73.947 40.78838"
727,"LINESTRING (-74.00680843832598 40.71977749786718, -74.0085837182091 40.71995193442216)",36,496.191166397,-74.006808438326,40.7197774978672,-74.0085837182091,40.7199519344222,"-74.00681 40.71978","-74.00858 40.71995"
89921,"LINESTRING (-73.94901002959966 40.77334178127817, -73.94665626973149 40.772350828814616)",30,745.233323827,-73.9490100295997,40.7733417812782,-73.9466562697315,40.7723508288146,"-73.94901 40.77334","-73.94666 40.77235"
144969,"LINESTRING (-73.97846446336575 40.71548690413167, -73.97848748554732 40.71544272773717, -73.97824680130556 40.71536633413171)",0,89.608080662,-73.9784644633658,40.7154869041317,-73.9782468013056,40.7153663341317,"-73.97846 40.71549","-73.97825 40.71537"
2930,"LINESTRING (-73.94386850665944 40.835267260235945, -73.94341184343135 40.835890188107605)",40,259.764090018,-73.9438685066594,40.8352672602359,-73.9434118434313,40.8358901881076,"-73.94387 40.83527","-73.94341 40.83589"
1429,"LINESTRING (-73.98665975649972 40.766615985709606, -73.98620388109224 40.76724295337883)",70,261.006333135,-73.9866597564997,40.7666159857096,-73.9862038810922,40.7672429533788,"-73.98666 40.76662","-73.9862 40.76724"
3429,"LINESTRING (-73.94066550023706 40.79992996580706, -73.9402061315412 40.8005570611659)",38,261.486567202,-73.9406655002371,40.7999299658071,-73.9402061315412,40.8005570611659,"-73.94067 40.79993","-73.94021 40.80056"
130203,"LINESTRING (-73.99367871078742 40.71236535686539, -73.99328714486907 40.71168311256718)",0,271.232753061,-73.9936787107874,40.7123653568654,-73.9932871448691,40.7116831125672,"-73.99368 40.71237","-73.99329 40.71168"
2020,"LINESTRING (-73.99663935985464 40.73185625834525, -73.99635236106654 40.7322529505842)",40,164.969509131,-73.9966393598546,40.7318562583453,-73.9963523610665,40.7322529505842,"-73.99664 40.73186","-73.99635 40.73225"
78553,"LINESTRING (-73.94167762740004 40.84918740004418, -73.94136992250914 40.849087856556245)",25,92.5333031704,-73.9416776274,40.8491874000442,-73.9413699225091,40.8490878565562,"-73.94168 40.84919","-73.94137 40.84909"
19162,"LINESTRING (-73.9451782448388 40.81341896378228, -73.94472402235633 40.814041430958156)",44,259.308673412,-73.9451782448388,40.8134189637823,-73.9447240223563,40.8140414309582,"-73.94518 40.81342","-73.94472 40.81404"
79895,"LINESTRING (-73.99860504073533 40.72968530855569, -73.99936623162297 40.730058476858076)",26,250.98249448,-73.9986050407353,40.7296853085557,-73.999366231623,40.7300584768581,"-73.99861 40.72969","-73.99937 40.73006"
24925,"LINESTRING (-73.92077343361596 40.8619365356452, -73.92027632015413 40.86260589651726)",60,279.968002026,-73.920773433616,40.8619365356452,-73.9202763201541,40.8626058965173,"-73.92077 40.86194","-73.92028 40.86261"
3634,"LINESTRING (-73.97444451625712 40.75076469249241, -73.97395914727245 40.75144102077484)",70,280.716896011,-73.9744445162571,40.7507646924924,-73.9739591472725,40.7514410207748,"-73.97444 40.75076","-73.97396 40.75144"
1806,"LINESTRING (-73.98803809971338 40.74902299954799, -73.98823761474264 40.74913016896838)",0,67.6795264889,-73.9880380997134,40.749022999548,-73.9882376147426,40.7491301689684,"-73.98804 40.74902","-73.98824 40.74913"
166343,"LINESTRING (-73.99606598993212 40.70975132346132, -73.99602714909854 40.709584721017656, -73.99601441393669 40.709529964868935, -73.99595291326136 40.70928965808773, -73.99606134399659 40.70920456866625)",22,214.283915025,-73.9960659899321,40.7097513234613,-73.9960613439966,40.7092045686663,"-73.99607 40.70975","-73.99606 40.7092"
92188,"LINESTRING (-73.99245713043538 40.71175334795929, -73.9924443354206 40.71167586957432, -73.99243438385302 40.71161524643198, -73.9924274213563 40.711539467485636, -73.99228410816211 40.711044430269766, -73.99223823103306 40.710968521370845, -73.99219158797202 40.710891694352924)",28,324.339027388,-73.9924571304354,40.7117533479593,-73.992191587972,40.7108916943529,"-73.99246 40.71175","-73.99219 40.71089"
19652,"LINESTRING (-73.9347745459667 40.847890209359875, -73.93469317350514 40.84799838437263)",60,45.3889716854,-73.9347745459667,40.8478902093599,-73.9346931735051,40.8479983843726,"-73.93477 40.84789","-73.93469 40.848"
21669,"LINESTRING (-73.96294611201624 40.79175084726148, -73.96320981564773 40.79185032888394, -73.96346600210383 40.791961766295515, -73.96371327272361 40.79208465451979, -73.96395033691526 40.79221832713024, -73.96417598587449 40.79236204502794)",34,408.319351563,-73.9629461120162,40.7917508472615,-73.9641759858745,40.7923620450279,"-73.96295 40.79175","-73.96418 40.79236"
159633,"LINESTRING (-73.99213361868667 40.725677139758034, -73.99206108543514 40.72564461433431)",48,23.3368248595,-73.9921336186867,40.725677139758,-73.9920610854351,40.7256446143343,"-73.99213 40.72568","-73.99206 40.72564"
130741,"LINESTRING (-73.98692119580916 40.781597410314326, -73.98685954004301 40.78156883018168, -73.98679340457568 40.781544130896805)",0,40.4064430496,-73.9869211958092,40.7815974103143,-73.9867934045757,40.7815441308968,"-73.98692 40.7816","-73.98679 40.78154"
24910,"LINESTRING (-73.92916234850014 40.79751990235411, -73.92907806051981 40.798464553681995, -73.92907082201498 40.79896662478458, -73.92907168997965 40.79897173884933, -73.92914754208628 40.79941847024326)",30,693.880512387,-73.9291623485001,40.7975199023541,-73.9291475420863,40.7994184702433,"-73.92916 40.79752","-73.92915 40.79942"
133614,"LINESTRING (-73.99936195582275 40.708072286588326, -73.99929631440239 40.708110566977986)",14,22.9283735352,-73.9993619558227,40.7080722865883,-73.9992963144024,40.708110566978,"-73.99936 40.70807","-73.9993 40.70811"
130362,"LINESTRING (-73.94495375582237 40.85008204558044, -73.94593853829488 40.85026828945614)",40,280.769174411,-73.9449537558224,40.8500820455804,-73.9459385382949,40.8502682894561,"-73.94495 40.85008","-73.94594 40.85027"
166355,"LINESTRING (-74.00169952383669 40.707747476002424, -74.0013851042387 40.707339384253004, -74.00133528657969 40.70727158378312)",25,200.651947163,-74.0016995238367,40.7077474760024,-74.0013352865797,40.7072715837831,"-74.0017 40.70775","-74.00134 40.70727"
171910,"LINESTRING (-74.00296962495031 40.73425234069781, -74.0039667955877 40.73410029077406, -74.00410039516649 40.734079919062715, -74.0045613438523 40.73400962889171)",24,449.902898327,-74.0029696249503,40.7342523406978,-74.0045613438523,40.7340096288917,"-74.00297 40.73425","-74.00456 40.73401"
26839,"LINESTRING (-74.02018744549781 40.691262234521545, -74.02059170203096 40.691506382206654)",22,143.108796129,-74.0201874454978,40.6912622345215,-74.020591702031,40.6915063822067,"-74.02019 40.69126","-74.02059 40.69151"
96561,"LINESTRING (-73.9196227237149 40.79657578402633, -73.91960393774704 40.79653040766787, -73.91950835353352 40.79649069884864, -73.91941492749616 40.79644938355371, -73.91935124836476 40.796419665312605, -73.91931124057531 40.796377145600886, -73.91928191168195 40.79633470957754, -73.91927182716043 40.79629080057682, -73.91927771528948 40.79621900314694)",24,177.068549938,-73.9196227237149,40.7965757840263,-73.9192777152895,40.7962190031469,"-73.91962 40.79658","-73.91928 40.79622"
168272,"LINESTRING (-73.93570513699379 40.79950659283893, -73.93567533045758 40.7995494878794)",24,17.6732072169,-73.9357051369938,40.7995065928389,-73.9356753304576,40.7995494878794,"-73.93571 40.79951","-73.93568 40.79955"
134274,"LINESTRING (-73.92919794960983 40.79699135733019, -73.92910432858052 40.79697883994844)",0,26.3196727203,-73.9291979496098,40.7969913573302,-73.9291043285805,40.7969788399484,"-73.9292 40.79699","-73.9291 40.79698"
79978,"LINESTRING (-73.97641669592211 40.78065055757174, -73.97928494816344 40.781838993968)",30,904.686554136,-73.9764166959221,40.7806505575717,-73.9792849481634,40.781838993968,"-73.97642 40.78065","-73.97928 40.78184"
159585,"LINESTRING (-73.99404155268417 40.72032097982316, -73.9939448297029 40.72036357566796)",46,30.9787253298,-73.9940415526842,40.7203209798232,-73.9939448297029,40.720363575668,"-73.99404 40.72032","-73.99394 40.72036"
135959,"LINESTRING (-73.92066269853073 40.78813810953827, -73.92001157355783 40.78900233765268)",20,362.838232223,-73.9206626985307,40.7881381095383,-73.9200115735578,40.7890023376527,"-73.92066 40.78814","-73.92001 40.789"
24806,"LINESTRING (-73.96565157380208 40.80540558819636, -73.96576399034389 40.8054530059994, -73.96585316130451 40.80549034924471)",30,63.7824318057,-73.9656515738021,40.8054055881964,-73.9658531613045,40.8054903492447,"-73.96565 40.80541","-73.96585 40.80549"
135086,"LINESTRING (-73.92994431197639 40.786406282438485, -73.92974845644558 40.786321918120116)",22,62.3407045333,-73.9299443119764,40.7864062824385,-73.9297484564456,40.7863219181201,"-73.92994 40.78641","-73.92975 40.78632"
26913,"LINESTRING (-73.93620957814322 40.814673849417986, -73.93613554397146 40.81478812663968)",40,46.4053573382,-73.9362095781432,40.814673849418,-73.9361355439715,40.8147881266397,"-73.93621 40.81467","-73.93614 40.81479"
172586,"LINESTRING (-73.93237498504257 40.81959069668213, -73.93252995868949 40.81960671836354, -73.93295639804812 40.8195963071911, -73.93327821443263 40.819588449004286, -73.93368201660229 40.81957858794445, -73.93383076840261 40.819596657477256)",0,404.019741826,-73.9323749850426,40.8195906966821,-73.9338307684026,40.8195966574773,"-73.93237 40.81959","-73.93383 40.8196"
27002,"LINESTRING (-73.93981046801477 40.81278684778172, -73.94006831700707 40.81290071517837)",40,82.5563805575,-73.9398104680148,40.8127868477817,-73.9400683170071,40.8129007151784,"-73.93981 40.81279","-73.94007 40.8129"
89596,"LINESTRING (-73.93495289076186 40.83638883365302, -73.93500907150153 40.83621358424528, -73.93521561933828 40.83575353911571, -73.93530788070063 40.83547772443113)",10,346.485495964,-73.9349528907619,40.836388833653,-73.9353078807006,40.8354777244311,"-73.93495 40.83639","-73.93531 40.83548"
129134,"LINESTRING (-74.00245072816953 40.75106718773277, -74.00472225861256 40.75202386557437)",30,719.434690329,-74.0024507281695,40.7510671877328,-74.0047222586126,40.7520238655744,"-74.00245 40.75107","-74.00472 40.75202"
28092,"LINESTRING (-73.94825749148467 40.79220072494176, -73.94819376623673 40.79217364520495, -73.94814042249028 40.79215097718645, -73.94677198527441 40.79156945525881)",30,471.267599208,-73.9482574914847,40.7922007249418,-73.9467719852744,40.7915694552588,"-73.94826 40.7922","-73.94677 40.79157"
117652,"LINESTRING (-73.95873559722874 40.81411168928736, -73.95878434533867 40.814244827367105, -73.95881014252114 40.81433212906494, -73.95890777026048 40.81438672126001, -73.95898243366723 40.81441730045603, -73.95903521712037 40.81444129281085)",0,157.006917365,-73.9587355972287,40.8141116892874,-73.9590352171204,40.8144412928108,"-73.95874 40.81411","-73.95904 40.81444"
28056,"LINESTRING (-73.9361252908634 40.84355063609927, -73.9356527129761 40.84420066446633)",42,270.52717526,-73.9361252908634,40.8435506360993,-73.9356527129761,40.8442006644663,"-73.93613 40.84355","-73.93565 40.8442"
619,"LINESTRING (-74.0066240724196 40.73166937855265, -74.0065013531848 40.732425875033776)",50,277.705937055,-74.0066240724196,40.7316693785527,-74.0065013531848,40.7324258750338,"-74.00662 40.73167","-74.0065 40.73243"
19443,"LINESTRING (-73.95334556529008 40.75631137516508, -73.95276029310843 40.75605608654875, -73.95083917142104 40.75521808311388)",24,800.526595766,-73.9533455652901,40.7563113751651,-73.950839171421,40.7552180831139,"-73.95335 40.75631","-73.95084 40.75522"
1523,"LINESTRING (-73.97168519529895 40.74389492404372, -73.97145055251917 40.74426295028063)",30,149.016440868,-73.9716851952989,40.7438949240437,-73.9714505525192,40.7442629502806,"-73.97169 40.74389","-73.97145 40.74426"
72786,"LINESTRING (-73.94255123291465 40.849519039238906, -73.9425145942987 40.849622874496475)",25,39.1655540352,-73.9425512329147,40.8495190392389,-73.9425145942987,40.8496228744965,"-73.94255 40.84952","-73.94251 40.84962"
82146,"LINESTRING (-73.97815317039753 40.7514517473049, -73.97801416859437 40.751398696174434)",35,43.0907991138,-73.9781531703975,40.7514517473049,-73.9780141685944,40.7513986961744,"-73.97815 40.75145","-73.97801 40.7514"
67443,"LINESTRING (-73.9895854702288 40.72043681566677, -73.98903403540105 40.721616332751125)",44,456.109606258,-73.9895854702288,40.7204368156668,-73.989034035401,40.7216163327511,"-73.98959 40.72044","-73.98903 40.72162"
77332,"LINESTRING (-73.9304503111392 40.80144832045571, -73.93039134125503 40.80139679928113, -73.93035770797403 40.801332850477046)",18,49.9683338496,-73.9304503111392,40.8014483204557,-73.930357707974,40.801332850477,"-73.93045 40.80145","-73.93036 40.80133"
119036,"LINESTRING (-73.93546996952202 40.83413808836113, -73.93601089604985 40.833797905865204, -73.93651748023039 40.83423968496684)",0,407.783233474,-73.935469969522,40.8341380883611,-73.9365174802304,40.8342396849668,"-73.93547 40.83414","-73.93652 40.83424"
19146,"LINESTRING (-73.93774589246297 40.823596548028405, -73.9373139754026 40.824225004166344)",44,258.295853028,-73.937745892463,40.8235965480284,-73.9373139754026,40.8242250041663,"-73.93775 40.8236","-73.93731 40.82423"
130459,"LINESTRING (-73.97821910227253 40.71541069571621, -73.97819064931198 40.7154685872942)",20,22.5182844934,-73.9782191022725,40.7154106957162,-73.978190649312,40.7154685872942,"-73.97822 40.71541","-73.97819 40.71547"
135982,"LINESTRING (-73.9226226795899 40.78886200796069, -73.92257848638955 40.78891842690188)",22,23.9224012786,-73.9226226795899,40.7888620079607,-73.9225784863896,40.7889184269019,"-73.92262 40.78886","-73.92258 40.78892"
2612,"LINESTRING (-73.97122806189931 40.74691917018759, -73.9707803177711 40.74754347143132)",70,259.087737799,-73.9712280618993,40.7469191701876,-73.9707803177711,40.7475434714313,"-73.97123 40.74692","-73.97078 40.74754"
1223,"LINESTRING (-74.00220337253585 40.72965325529308, -74.00134680861885 40.72988695969925, -74.0010191884597 40.73024661715207)",14,411.630727378,-74.0022033725358,40.7296532552931,-74.0010191884597,40.7302466171521,"-74.0022 40.72965","-74.00102 40.73025"
99640,"LINESTRING (-74.00584309069443 40.721084915251346, -74.00572164272154 40.72175205030734)",14,245.37806921,-74.0058430906944,40.7210849152513,-74.0057216427215,40.7217520503073,"-74.00584 40.72108","-74.00572 40.72175"
155784,"LINESTRING (-74.0025949382722 40.72834014887276, -74.00269082115322 40.72838811389662, -74.00278351081941 40.72843547029341)",24,62.752101336,-74.0025949382722,40.7283401488728,-74.0027835108194,40.7284354702934,"-74.00259 40.72834","-74.00278 40.72844"
1689,"LINESTRING (-73.98300055079706 40.714835678879545, -73.98245371178105 40.714698404345576)",62,159.631413404,-73.9830005507971,40.7148356788795,-73.982453711781,40.7146984043456,"-73.983 40.71484","-73.98245 40.7147"
